reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,month_year,review_length,sentiment,sentiment_category,topics
d575d5f4-4dea-4de6-9495-d2261b4b7425,Jessica Moorman,https://play-lh.googleusercontent.com/a/ACg8ocISpn_s2HhlF3f-K3J6Js4Y-u5k3Rqc1vYVCzgXtLSK=mo,AAA Colorado uses this app and I detest this thing! Not friendly for towing or the billing department. Thank you so much for making my job harder. 0 stars if I could. I hope AAA drops this app,1,2,1.1.356,2020-12-13 00:14:57,,,1.1.356,2020-12,192,"Sentiment: Negative

This review expresses a strong negative sentiment towards the app. The reviewer detests the app and finds it unfriendly for towing or the billing department. They also express frustration and dissatisfaction, stating that the app makes their job harder. The reviewer even mentions that they would give it 0 stars if possible and hopes that AAA discontinues the use of the app.",Negative,"['Based on the review provided', ' the main topics can be identified as follows:\n\n1. App usability: The reviewer mentions that they detest the app', ' indicating dissatisfaction with its overall functionality and user-friendliness.\n2. Towing: The reviewer specifically highlights that the app is not friendly for towing purposes', ' suggesting that it may not provide adequate support or features related to towing services.\n3. Billing department: The reviewer expresses frustration with the app in relation to the billing department', ' implying that it may not effectively handle billing-related tasks or provide a satisfactory experience in this regard.\n4. Negative impact on job: The reviewer states that the app has made their job harder', ' suggesting that it may have negatively affected their ability to perform their work efficiently or effectively.\n5. Rating: The reviewer mentions that they would give the app 0 stars if they could', ' indicating a strong dissatisfaction with its overall performance.\n6. Hope for improvement: The reviewer expresses a desire for AAA to discontinue using the app', ' suggesting that they hope for a better alternative or solution.']"
1c71ec78-5452-4679-861c-820cf8ea765b,Alexander Brigham,https://play-lh.googleusercontent.com/a-/ALV-UjUUGFNo8hRqXAFmR-kS2O3Vy9al_GwOG9QGtkNPH1x7TEu-,Now the new order notification doesn't pop up in notification bar or on my smart watch. Note 9 and galaxy watch,1,2,1.4.2,2021-05-07 18:01:35,,,1.4.2,2021-05,111,"Based on the given review, the sentiment can be described as negative. The user expresses disappointment or frustration with the fact that the new order notifications no longer appear on their notification bar or smartwatch.",Positive,['The main topics in this review are:\n\n1. New order notification: The customer mentions that the new order notification is not popping up.\n2. Notification bar: The customer indicates that the new order notification is not appearing in the notification bar.\n3. Smart watch: The customer states that the new order notification is also not showing up on their smart watch.\n4. Devices: The customer specifies that they are using a Note 9 smartphone and a Galaxy Watch.']
c64fb27d-ef0b-4fc6-908f-7739b7bc041c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Does not work 4 metro😢😢but 4 boost or iPhone it's amazing as a delivery or received...sad part is as delivery apple pay people don't tend to tip😢but Panera bread grandview Boom I arrived boom order complete 4job purposes of being timely but I'm mad I'm on metro n have 2 use 2 devices 4 work 14wifi n 14bringg app,3,0,1.1.198,2018-11-07 07:29:29,,,1.1.198,2018-11,313,"The sentiment of this review is mixed. There are both positive and negative emotions expressed throughout the text. The negative emotions include sadness, frustration, and anger, while the positive emotions include amazement and satisfaction.",Positive,"['Based on the review provided', ' the main topics can be identified as:\n\n1. Compatibility with different carriers (Metro and Boost)\n2. Performance with different devices (iPhone)\n3. Delivery experience and using the device for work purposes\n4. Apple Pay and lack of tipping\n5. Specific mention of Panera Bread and completing orders\n6. Use of two devices (one for Wi-Fi and one for the Bringg app) while on Metro.']"
b03d250e-b1d1-4ff7-a6e2-ea91b025ae9d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,The application should allow the driver to communicate in the message portal. The application should allow you to cancel a delivery after accepting it. The application should have accurate number of bags for delivery. The application should give you the customers accurate phone number. When I message portal should be more secure.,5,1,1.1.224,2019-02-23 19:17:29,"Thanks for sharing. Many of these features are available on the Bringg platform, but must be enabled on your account. Please speak with your manager so we can collaborate with them on any changes to your setup.",2019-02-26 10:19:16,1.1.224,2019-02,331,"Overall, the sentiment of this review is mixed. The reviewer mentions several features that they believe the application should have, which suggests some dissatisfaction or frustration. However, they also provide specific suggestions for improvement, indicating a desire for a better user experience. The mention of the message portal needing to be more secure suggests a concern for privacy and safety.",Positive,"['Based on the review', ' the main topics can be identified as follows:\n\n1. Driver communication in the message portal\n2. Ability to cancel a delivery after accepting it\n3. Accuracy of the number of bags for delivery\n4. Accuracy of customer phone numbers\n5. Security of the message portal']"
d152a976-2c61-41bc-8014-cfbe5166bb03,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Pretty accurate and easy application to use for dispatching orders. Makes it a cin h for me as a Driver.Great fir tracking mileage and Gps.,4,1,1.1.235,2019-04-16 22:43:02,Thanks for sharing!,2019-04-17 17:03:10,1.1.235,2019-04,139,"Overall, the sentiment of this review is positive. The reviewer mentions that the application is ""pretty accurate"" and ""easy to use,"" which indicates satisfaction with its functionality. They also highlight the benefits for drivers, such as making dispatching orders easier and providing features for tracking mileage and GPS. The use of words like ""great"" and ""for"" further suggests a positive sentiment towards the application.",Positive,"['Based on the review provided', ' the main topics can be identified as follows:\n\n1. Accuracy and ease of use for dispatching orders\n2. Convenience for drivers\n3. Tracking mileage and GPS functionality']"
3093b034-a8b7-4ff0-bc66-ef98e0f0665c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,amazing only one thing the tip should appear and if the customer can sign and add tip for his credit card payment that will be super amazing,4,0,1.1.237,2019-04-20 04:31:39,"Thanks for sharing! Please contact your manager with this recommendation, as the tip flow is defined by the business you are delivering for. Bringg is the backend the platform they are using to manage this process.

Please let us know if you need any technical assistance, at support@bringg.com.",2019-04-22 21:29:56,1.1.237,2019-04,140,"Overall, the sentiment of this review is positive. The reviewer describes the experience as ""amazing"" and suggests that the addition of a feature to allow customers to add a tip for credit card payments would be ""super amazing."" However, they also mention one issue, which is that the tip should appear.",Positive,"['The main topics in this review are:\n\n1. Positive experience: The reviewer expresses their overall satisfaction with the service', ' using words like ""amazing"" to describe their experience.\n\n2. Improvement suggestion: The reviewer suggests that the tip should appear for customers and that there should be an option to sign and add a tip for credit card payments.']"
b68d812a-e0c9-4027-8ee2-9d80a0e68d53,Bobby “InfiniteTrinity”,https://play-lh.googleusercontent.com/a/ACg8ocKQzb1tSExgUZopX7TqTpNI-Z58Siwe-dG4vLDhqs2MNw=mo,App keeps telling me it's missing 1 or more permissions. given all permissions and still says it. FIX!,1,6,1.10.1,2021-09-13 02:06:20,"Hi. Please go into the app’s settings (under location permission) and select the option “allow all the time”. This option will give the system access to the location, so that when the app is running in the background it will detect when the driver is, for example, close to base to collect new orders.",2021-09-14 16:19:50,1.10.1,2021-09,102,"The sentiment of this review is negative. The user expresses frustration with the app repeatedly telling them that it is missing permissions, even though they have given all the necessary permissions. The use of capital letters and the word ""FIX!"" at the end indicate a strong desire for the issue to be resolved.",Positive,"['Based on the review provided', "" the main topics can be identified as follows:\n\n1. App functionality: The user mentions that the app keeps telling them it's missing one or more permissions"", "" indicating that the main concern is related to the functionality of the app.\n\n2. Permissions: The user states that they have given all permissions but the app still says it's missing them. This suggests that the issue revolves around the permission settings within the app.\n\n3. Request for a fix: The user explicitly requests for the issue to be fixed"", ' indicating their expectation for a resolution to the problem they are experiencing.']"
146ed282-ebe0-4ef7-b2ea-0159132bdf74,Daryl Anderson,https://play-lh.googleusercontent.com/a/ACg8ocJ3xpRWKpL94kZMaFQahu03qM5X3BQDiY0VK83naLVVfA=mo,I like it a lot works well but sometimes gets stuck so I have to restart it probably because of location be my guess 😃,5,0,1.20.3,2022-03-23 20:04:24,,,1.20.3,2022-03,118,"Overall, the sentiment of this review is positive. The reviewer states that they ""like it a lot"" and mention that it ""works well."" However, they also mention that the product ""sometimes gets stuck,"" which may be seen as a negative aspect. They attribute this issue to the product's location, indicating that it might be a minor inconvenience. The presence of the 😃 emoji at the end suggests that the reviewer remains optimistic and satisfied despite this occasional problem.",Neutral,"['The main topics in this review are:\n\n1. Overall satisfaction: The reviewer expresses a positive sentiment by stating ""I like it a lot"" and mentions that it ""works well.""\n\n2. Technical issue: The reviewer mentions that the product sometimes gets stuck', ' which requires them to restart it. They speculate that this issue might be related to the product\'s location.\n\n3. Uncertainty: The reviewer adds a smiley face emoji and uses phrases such as ""probably"" and ""my guess', '"" indicating some level of uncertainty in their assessment of the cause of the technical issue.']"
04e5dc4d-e4a2-4a58-96ab-a60e2d391610,WendiDay Renee,https://play-lh.googleusercontent.com/a-/ALV-UjWFALoqis60dHworUeBac1hST9j14wvS5_mrmZJQmdQ7PI,I know this app will get better in time but the location is never accurate I tried everything to fix it..,3,0,,2021-02-14 04:38:49,,,,2021-02,105,"Based on the given review, the sentiment can be described as mixed or slightly negative. Although the reviewer acknowledges that the app may improve over time, they express frustration with the app's inaccurate location and their unsuccessful attempts to fix it.",Positive,['The main topics in this review are:\n1. App improvement over time\n2. Inaccurate location\n3. Attempts to fix the location issue']
99ba96f4-eb37-4e76-bc96-886a0b14cb60,Craig Carter,https://play-lh.googleusercontent.com/a-/ALV-UjXzDTQApfYak8l4Fc1DIJsUwIPpvkoNy2J5KG34eJNCfg,There is one thing that would make it better is we can go back into the call after it has been completed to get information on it. That would be very helpful to us drivers.,4,0,1.17.0,2022-01-15 23:46:48,"Hi Craig, thank you for taking the time to post a review!
For going back to a call you can go to the History from the side menu. You can find over there your past orders and your shift history.
If you ever have additional feedback or need some more information, please don’t hesitate to reach out via product.support@bringg.com

",2022-01-16 11:56:10,1.17.0,2022-01,172,"Overall, the sentiment of this review is positive. The reviewer expresses a desire for a specific feature to be added, which would make the product better for them. They mention that it would be ""very helpful"" for drivers. However, it is important to note that the sentiment may vary depending on the context and the specific product being reviewed.",Positive,['The main topics in this review are:\n1. Request for the ability to go back into a call after it has been completed.\n2. The usefulness of having access to information on completed calls for drivers.']
c546bf3e-ab60-4aff-b303-6bdd166181a9,Farsha USA,https://play-lh.googleusercontent.com/a-/ALV-UjVB_Fkd4W3IcEl2vPeXXWv1Jua1MjmJV8n8W7t13DtjiQ,"Very bad company, they don't keep the promises from day one. I worked with this operation for one day and didn't get paid at all. Unprofessional team manager (drivers manager)",1,1,1.8.0,2021-07-28 16:44:04,,,1.8.0,2021-07,175,"Based on the given review, the sentiment can be analyzed as negative. The reviewer expresses dissatisfaction with the company, stating that they didn't keep promises and didn't receive payment for their work. They also mention an unprofessional team manager. These negative experiences contribute to the overall negative sentiment of the review.",Negative,"['Based on the review provided', "" the main topics can be identified as follows:\n\n1. Company's failure to keep promises\n2. Non-payment for work done\n3. Unprofessional team manager (specifically the drivers manager)""]"
a0ff2fe3-d41a-46f3-b2a9-8d23f85c0512,Kim Miller,https://play-lh.googleusercontent.com/a-/ALV-UjVCX4qjPTuWOBv7bPmhbJ-jmRGoaU9ClcyZmSsYZo_YYok,"This is the second day that I sent a email asking for help. No response at all. Having a hard time signing in, before I start work.",1,0,1.32.1,2023-02-09 21:09:46,"Hi Kim,
Our support team is in touch with you.
Please check your email and reply so we can solve the issue.
You can update the password by clicking ""forgot password"" in the Driver app.
Please note that your phone number is not added to your profile. In order to be able to log in using your phone number, contact your manager.",2023-02-15 12:25:36,1.32.1,2023-02,131,"Based on the given review, the sentiment can be analyzed as negative. The reviewer expresses frustration and disappointment with the lack of response to their email and the difficulty they are facing in signing in.",Negative,['The main topics in this review are:\n1. Lack of customer support or response to email inquiries\n2. Difficulty signing in or accessing the service']
a086da9c-7193-4df3-8f07-d5e952470496,Marco Perez,https://play-lh.googleusercontent.com/a/ACg8ocJ15iv_Xa5UeIi2G0507v1u_5rblt_CMZ6epor5FCg=mo,Hasn't crashed since the icon turned orange. App does what it needs to.,4,0,1.6.0,2021-06-29 13:37:11,,,1.6.0,2021-06,71,"Based on the given review, the sentiment can be considered positive. The reviewer mentions that the app ""hasn't crashed since the icon turned orange,"" which implies that the app is now stable and reliable. Additionally, the reviewer states that the app ""does what it needs to,"" suggesting that it meets their expectations or requirements. Overall, the sentiment expressed in this review is positive.",Neutral,"['Based on the given review', "" the main topics can be identified as:\n\n1. App stability: The reviewer mentions that the app hasn't crashed since the icon turned orange"", ' indicating that the stability of the app is a significant topic for them.\n\n2. App functionality: The reviewer states that the app does what it needs to', ' suggesting that the functionality of the app is another important topic for them.']"
858015e1-dc77-4531-8689-9e71f965f9cb,Jason Button (DopeyTheJoker),https://play-lh.googleusercontent.com/a-/ALV-UjXkM6eObqbX7_TWRcq1WoFoGXbASyWPyk2oExyXRp7Wbek,"I don't know how many times I requested a code so I can actually log in and try the app, however I never received one.",1,0,1.24.1,2022-06-08 21:51:00,"Hi Jason,
We would like to point out that the application can only be used by users registered with Bringg customers.
If you are registered with a Bringg customer and are experiencing these issues, we recommend contacting your direct manager for assistance.
Please let us know if you need any additional support on product.support@bringg.com.",2022-06-12 15:45:15,1.24.1,2022-06,118,"Sentiment: Negative

Explanation: The review expresses frustration and disappointment with the fact that the user has repeatedly requested a code to log in and try the app, but has never received one. This indicates a negative sentiment towards the app or its customer service.",Positive,['The main topics in this review are:\n1. Difficulty in receiving a code\n2. Inability to log in\n3. Frustration with the app']
9bb1c9e6-38f6-4f37-a6b6-14b2b268f6b9,Richard P,https://play-lh.googleusercontent.com/a-/ALV-UjUZ1oyza31TxnEV2lu21rAQbf0L8qS5IrJ7HdH5Nke-GbU,"Works when it wants to, sometimes doesn't load the calls and freeze up alot",3,0,1.19.0,2022-01-31 05:30:07,"Hi Richard, thank you for taking the time to post a review, we are truly sorry to hear that your experience was not up to standard, and we would like the opportunity to talk and investigate your feedback further. Please feel free to reach out to us on product.support@bringg.com so we can discuss it. We would love to make things right.",2022-02-06 09:55:02,1.19.0,2022-01,75,"Based on the given review, the sentiment can be classified as negative. The reviewer mentions that the product ""works when it wants to,"" implying inconsistency in its performance. Additionally, they mention that it ""sometimes doesn't load the calls and freeze up a lot,"" which further highlights the product's unreliability.",Positive,"['Based on the review provided', ' the main topics can be identified as follows:\n\n1. Functionality: The review mentions that the product ""works when it wants to', '"" indicating that the main topic is the product\'s performance and functionality.\n\n2. Call loading: The review states that sometimes the product ""doesn\'t load the calls', '"" suggesting that the ability of the product to load calls is another main topic.\n\n3. Freezing issues: The review also mentions that the product ""freezes up a lot', '"" indicating that the occurrence of freezing issues is another main topic of concern.']"
732eb49c-b34c-4415-aa7c-ad310032e754,Brenda Lairson,https://play-lh.googleusercontent.com/a/ACg8ocJJyTNbgwekf8MTWSuLL4gVFis9GP7DPzT5cHcL6aLf=mo,My app is messing up i can not see how much im making i have uninstalled and reinstall it didnt work can you fix this,3,0,1.1.347,2020-10-24 19:09:21,Thanks for reaching out! The Earnings feature must be enabled on your account for this to work. Please speak with your manager to confirm that this setting has been properly configured.,2020-11-12 10:40:35,1.1.347,2020-10,117,"Based on the given text, the sentiment of the review is negative. The user expresses frustration and dissatisfaction with the app, mentioning issues with not being able to see how much they are making and unsuccessful attempts at resolving the problem by uninstalling and reinstalling the app.",Positive,"['Based on the review provided', ' the main topics can be identified as follows:\n\n1. App functionality: The reviewer mentions that the app is ""messing up"" and they cannot see how much they are making. This indicates a problem with the app\'s functionality.\n\n2. Troubleshooting attempts: The reviewer states that they have tried uninstalling and reinstalling the app', ' but it did not resolve the issue. This suggests that they have attempted basic troubleshooting steps.\n\n3. Request for assistance: The reviewer asks if someone can fix the problem', ' indicating that they are seeking help or support to resolve the app issue.']"
8858c1e5-5340-4b83-a984-339779bc24cb,Glen Parris,https://play-lh.googleusercontent.com/a/ACg8ocKJCdtZqdQb2gS2tcghLyH7gCeohYmUmD36Ta5ezpwU=mo,I'm a AAA provider as well and the program they had d3 was state of the art this program however is like what we had when the internet first started garbage,1,3,1.1.361,2021-02-21 22:36:33,,,1.1.361,2021-02,156,The sentiment of this review is negative.,Positive,"['Based on the given review', ' the main topics can be identified as follows:\n\n1. AAA provider: The review mentions being a AAA provider', ' indicating that the review is related to an organization or service associated with AAA.\n\n2. Program comparison: The review compares the current program (referred to as ""this program"") with another program (referred to as ""d3""). The main topic here is the comparison between these two programs.\n\n3. State of the art program: The review mentions that the ""d3"" program was state of the art', ' indicating that the quality or advanced features of the program are being discussed.\n\n4. Negative opinion: The review expresses a negative opinion about the current program', ' referring to it as ""garbage."" This indicates dissatisfaction or disappointment with the program.\n\nIn summary', ' the main topics in this review are the AAA provider', ' a comparison between two programs', ' the quality of the ""d3"" program', ' and a negative opinion about the current program.']"
695ba1a0-7920-4efe-9990-9573bc1197c4,Auto Snuiter,https://play-lh.googleusercontent.com/a-/ALV-UjV-COckHRFw_0rjVu8Eck2HnX4-4pnInFwX2YTnGnu3do8,Worst app ever. forced to use at work nothing works as supposed to slows everything down would give zero stars if could,1,1,1.1.352,2020-12-08 16:40:41,,,1.1.352,2020-12,119,"Based on the given review, the sentiment can be described as extremely negative. The reviewer expresses frustration and dissatisfaction with the app, highlighting its poor functionality and negative impact on their work. The statement about giving zero stars further emphasizes their strong disapproval.",Negative,"['Based on the review provided', ' the main topics can be identified as follows:\n\n1. App functionality: The customer mentions that ""nothing works as supposed to', '"" indicating dissatisfaction with how the app functions.\n2. Performance issues: The customer states that the app ""slows everything down', '"" suggesting that it negatively affects the overall performance.\n3. Rating dissatisfaction: The customer expresses a desire to give the app ""zero stars"" if possible', "" indicating their overall dissatisfaction with the app's quality.""]"
f9f40c86-d7be-42af-9882-19fa40a22850,Katie Dull,https://play-lh.googleusercontent.com/a-/ALV-UjXLPHH-Dsj8qwO2sarXMrG06C5e8ZxY7LUqDxgVpX8FFXU,Horrible never assigns jobs right an cannot get dispatch app,1,0,,2023-07-26 07:28:33,,,,2023-07,60,Sentiment: Negative,Negative,"['Based on the review', ' the main topics can be identified as follows:\n\n1. Assignment of jobs: The reviewer mentions that the company never assigns jobs correctly', ' indicating dissatisfaction with the way tasks are allocated.\n\n2. Dispatch app: The reviewer states that the company cannot get the dispatch app', ' suggesting that there may be issues or difficulties with the app used for managing and coordinating tasks.\n\n3. Overall dissatisfaction: The use of words like ""horrible"" implies a general dissatisfaction with the company', ' possibly indicating other negative experiences or aspects not explicitly mentioned in the review.']"
ec19c0b3-1744-4934-86d4-bfafa8160d26,Justin Hotchkiss,https://play-lh.googleusercontent.com/a/ACg8ocKoj9PnoRviJc04rKy3YiVbmWsmxS52of9kuyWnP-oR=mo,App works great just wish the dispatcher app was able to be downloaded on my s23 but it's not available for it,5,0,1.34.1,2023-03-28 16:40:14,,,1.34.1,2023-03,110,"Overall, the sentiment of this review is slightly negative. The reviewer expresses satisfaction with the app's performance, but is disappointed that the dispatcher app cannot be downloaded on their device.",Positive,['The main topics in this review are:\n1. App functionality\n2. Dispatcher app availability']
cc11bbf9-6e84-4ebf-923e-d7a5c641d83b,Samuel Rodriguez,https://play-lh.googleusercontent.com/a-/ALV-UjXe40yUlvkGwNpdG86eCdhMPwoKuxfyY42c_fLjRkaA-Mk,This app freeze alot and doesn't update much. it's making my days at work go from good to bad,1,0,1.26.0,2022-08-08 22:38:23,"Hi Samuel, thank you for your feedback. We are sorry to hear you had bad experience with our app and wish to understand more deeply the issue. Please reach out to us on product.support@bringg.com so we can discuss it further. We would love to make things right.

",2022-09-01 13:27:33,1.26.0,2022-08,93,"Based on the given review, the sentiment can be described as negative. The reviewer expresses frustration and disappointment with the app, mentioning frequent freezing and lack of updates. They also state that this situation is negatively impacting their days at work.",Positive,"['Based on the review provided', ' the main topics can be identified as:\n\n1. App freezing: The customer mentions that the app freezes a lot', "" indicating a problem with the app's performance.\n\n2. Lack of updates: The customer states that the app doesn't update much"", "" suggesting a lack of regular updates or improvements to the app's functionality.\n\n3. Negative impact on work: The customer expresses that the issues with the app"", ' such as freezing and lack of updates', ' are negatively affecting their workdays', ' turning them from good to bad.']"
8c9b8887-49bb-4e03-b037-f1657c4cb49e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,this app is very convenient but it drains my battery alot and has crashed eleven times please fix it,3,0,1.1.237,2019-05-28 20:29:29,I'm sorry to hear that you are having some crash issues. I have forwarded your message to our R&D team so we can resolve this for you ASAP.,2019-06-04 08:46:16,1.1.237,2019-05,100,"Overall, the sentiment of this review is negative. The user mentions that the app is convenient, which indicates some positivity. However, they also highlight two significant issues: battery drainage and frequent crashes. These negative aspects outweigh the positive mention, resulting in an overall negative sentiment.",Positive,"['Based on the review provided', ' the main topics can be identified as follows:\n\n1. Convenience of the app\n2. Battery drainage issue\n3. App crashes']"
287782ad-69b8-46ae-a46c-f89f9a6a9baf,Alan Parsons,https://play-lh.googleusercontent.com/a/ACg8ocL-ZtpjEdqZr8XkYhrT2azxFaKryI7nQ1-bb--uiV5b=mo,Works well for delivery shifts but getting deliveries assigned automatically when I'm not logged on is annoying,4,0,1.19.2,2022-03-11 04:13:37,,,1.19.2,2022-03,111,"Overall, the sentiment of this review is mixed. The first part of the review indicates a positive sentiment, as the user states that the product works well for delivery shifts. However, the sentiment turns negative when the user mentions that getting deliveries assigned automatically when they are not logged on is annoying.",Negative,['The main topics in this review are:\n1. Performance for delivery shifts\n2. Automatic assignment of deliveries when not logged on']
3d6996db-1d57-4034-b03d-22aad3a3902b,NORMA SERRANO,https://play-lh.googleusercontent.com/a-/ALV-UjWpq9MSn4S3cnNTMNExPoCr1M8GnykI86lc-_tgcaQPIW0K,Everytime that i use it it goes blank .. every single day is the same goes blank i have to unistall y install again so it can work,1,2,1.1.352,2020-11-23 15:58:08,"Please share any concerns with your manager, so we can work directly with them to understand and address any opportunities for improvement.",2020-11-12 10:34:38,1.1.352,2020-11,130,"Based on the given review, the sentiment can be categorized as negative. The user expresses frustration and dissatisfaction with the app, mentioning that it goes blank every time they use it and that they have to uninstall and reinstall it regularly for it to work.",Negative,"['Based on the given review', ' the main topics can be identified as follows:\n\n1. Technical Issues: The reviewer mentions that whenever they use the product', ' it goes blank. They further explain that this happens every single day and they have to uninstall and reinstall it to make it work again. This suggests that the main topic of the review is the technical issues or glitches experienced with the product.']"
24dfcd02-2991-4bf5-be3b-1dd07bb425ca,Marshall D.,https://play-lh.googleusercontent.com/a-/ALV-UjXhRzQf8JJGks0pk15Hjipr4NG0rFbiaLxOElt8Ls7EVEk,App is trash half the time I'm further away from a pickup destination theres someone closer i still get the call,1,1,,2021-07-10 06:00:39,Thank yo for taking the time for this feedback. Please contact us via your managers so we can address each one of your issues properly.,2021-07-11 07:50:20,,2021-07,112,"The sentiment of this review is negative. The user describes the app as ""trash"" and expresses frustration about being further away from a pickup destination but still getting the call, indicating dissatisfaction with the app's functionality.",Negative,"['Based on the given review', ' the main topics can be identified as follows:\n\n1. App performance: The reviewer mentions that the app is ""trash"" and implies that it does not work properly.\n\n2. Pickup destination: The reviewer mentions being further away from a pickup destination and implies that despite someone closer being available', ' they still receive the call.\n\nTherefore', "" the main topics in this review are the app's performance and the issue with pickup destinations.""]"
6b914ee9-4169-4af7-8976-bddd16c2f0ab,nita barnes,https://play-lh.googleusercontent.com/a/ACg8ocLXIzEcd8j4Z95BQ38LBa3Q2k4AHrnlYV3rXN-VEWCg=mo,Its not doing vert good it keeps stopping on you and your unable to pick up otders hell you cant even send inthe feedback,1,1,1.1.354,2020-12-09 04:00:12,,,1.1.354,2020-12,121,"Based on the provided review, the sentiment is negative. The reviewer expresses frustration and dissatisfaction with the product or service, mentioning issues such as frequent stops, inability to pick up orders, and difficulties in providing feedback.",Positive,"['Based on the review provided', ' the main topics can be identified as:\n\n1. Performance issues: The review mentions that the product or service is not performing well', ' as it keeps stopping and is unable to pick up orders.\n\n2. Feedback functionality: The reviewer mentions that they are unable to send feedback', ' suggesting that there may be issues with the feedback feature of the product or service.']"
e8a6a4bd-05c0-4098-bdfb-89e8ccce0200,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,The UI is way too confusing and the app crashes on a daily basis,1,3,1.1.293,2019-12-11 23:43:07,"Thanks for reaching out. Much of this platform is customized for each business. For example, it sounds like the business you delivering for is using the order grouping feature, which can be tuned to meet each restaurant's needs. 

I recommend sharing this feedback with your manager so we can better address any changes together.",2019-08-04 09:49:30,1.1.293,2019-12,64,"Sentiment: Negative

The review expresses dissatisfaction with the user interface, describing it as ""way too confusing."" Additionally, the reviewer mentions that the app crashes on a daily basis. Both of these statements indicate a negative sentiment towards the app.",Negative,"['Based on the given review', ' the main topics can be identified as follows:\n\n1. User Interface (UI): The reviewer mentions that the UI is confusing', ' indicating that the design or layout of the app is not user-friendly or intuitive.\n\n2. App Stability: The reviewer states that the app crashes on a daily basis', "" highlighting issues with the app's stability or performance.""]"
30c192b6-6f47-4163-bfcc-9806749e6b69,Deb Helms,https://play-lh.googleusercontent.com/a-/ALV-UjUM-fZZd97QXIOwcsxIVdntImySRIo9F57l2slzO09FqXKB,The order of drop-off is horrible. Otherwise app works well.,3,0,1.15.3,2021-12-22 03:59:23,"Hi Deb, thank you for bringing this to our attention. We’re sorry you had a bad experience. We’ll strive to do better.
Please feel free to reach out to us on product.support@bringg.com to elaborate and with any further comments or suggestions you wish to share. We appreciate your feedback and would love to make it right.
",2021-12-22 08:36:29,1.15.3,2021-12,60,"Overall, the sentiment of this review is mixed. The first part of the review, ""The order of drop-off is horrible,"" expresses a negative sentiment, indicating dissatisfaction with the app's drop-off feature. However, the second part of the review, ""Otherwise app works well,"" expresses a positive sentiment, suggesting that the app is functioning well in other aspects.",,"['The main topics in this review are:\n\n1. Order of drop-off: The reviewer mentions that the order of drop-off is horrible', ' which suggests that there may be issues or dissatisfaction with the way deliveries are prioritized or organized.\n\n2. App functionality: The reviewer states that the app works well', ' indicating that they are generally satisfied with the performance and functionality of the application.']"
42d34c25-a197-48cf-96a2-045518e59a13,Sam Vimes,https://play-lh.googleusercontent.com/a/ACg8ocIXyf5ixmF_obvUZzR0vawFNEJdrpNZYD7vQNEQ9Tc3=mo,I do a lot of delivery and the bring app is very user friendly.,5,0,1.16.1,2022-01-01 03:48:43,"Thanks Sam - you have made our day!
",2022-01-04 10:58:20,1.16.1,2022-01,63,"Overall, the sentiment of this review is positive. The reviewer mentions that they do a lot of delivery, indicating that they have experience with various delivery apps. They specifically highlight the ""bring app"" as being ""very user friendly,"" which suggests that they find it easy to use and navigate.",Positive,['The main topics in this review are delivery and the user-friendliness of the Bring app.']
